gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
62456,201501180TOR,NBA,1,2015,1/18/2015,40,0,NOP,Pelicans,95,1503.8317,1511.7943,41.760956,TOR,Raptors,93,1565.6066,1557.6439,A,W,0.28267092,
62457,201501190ATL,NBA,1,2015,1/19/2015,42,0,DET,Pistons,82,1464.0768,1461.6785,36.522049,ATL,Hawks,93,1684.1106,1686.5089,A,L,0.1367839,
62457,201501190ATL,NBA,0,2015,1/19/2015,42,0,ATL,Hawks,93,1684.1106,1686.5089,58.818691,DET,Pistons,82,1464.0768,1461.6785,H,W,0.8632161,
62458,201501190CHO,NBA,1,2015,1/19/2015,40,0,MIN,Timberwolves,80,1348.8522,1341.6171,24.835684,CHO,Hornets,105,1467.0737,1474.3088,A,L,0.22163147,
62458,201501190CHO,NBA,0,2015,1/19/2015,42,0,CHO,Hornets,105,1467.0737,1474.3088,37.835293,MIN,Timberwolves,80,1348.8522,1341.6171,H,W,0.77836853,
62459,201501190CLE,NBA,1,2015,1/19/2015,43,0,CHI,Bulls,94,1547.8511,1535.447,44.235367,CLE,Cavaliers,108,1457.6013,1470.0054,A,L,0.48597193,
62459,201501190CLE,NBA,0,2015,1/19/2015,42,0,CLE,Cavaliers,108,1457.6013,1470.0054,37.386967,CHI,Bulls,94,1547.8511,1535.447,H,W,0.51402807,
62460,201501190GSW,NBA,1,2015,1/19/2015,41,0,DEN,Nuggets,79,1480.9454,1475.467,37.956085,GSW,Warriors,122,1723.24,1728.7184,A,L,0.12234533,
62460,201501190GSW,NBA,0,2015,1/19/2015,39,0,GSW,Warriors,122,1723.24,1728.7184,62.236324,DEN,Nuggets,79,1480.9454,1475.467,H,W,0.87765467,
62461,201501190HOU,NBA,1,2015,1/19/2015,43,0,IND,Pacers,98,1452.8826,1449.1747,35.231052,HOU,Rockets,110,1603.3685,1607.0764,A,L,0.19124925,
62461,201501190HOU,NBA,0,2015,1/19/2015,42,0,HOU,Rockets,110,1603.3685,1607.0764,51.515587,IND,Pacers,98,1452.8826,1449.1747,H,W,0.80875075,
62462,201501190LAC,NBA,1,2015,1/19/2015,39,0,BOS,Celtics,93,1384.302,1382.3163,28.581522,LAC,Clippers,102,1615.9717,1617.9574,A,L,0.12906581,
62462,201501190LAC,NBA,0,2015,1/19/2015,42,0,LAC,Clippers,102,1615.9717,1617.9574,52.574043,BOS,Celtics,93,1384.302,1382.3163,H,W,0.87093419,
62463,201501190MEM,NBA,1,2015,1/19/2015,42,0,DAL,Mavericks,103,1613.1653,1626.0286,53.348579,MEM,Grizzlies,95,1619.3408,1606.4775,A,W,0.35178655,
62463,201501190MEM,NBA,0,2015,1/19/2015,41,0,MEM,Grizzlies,95,1619.3408,1606.4775,51.456875,DAL,Mavericks,103,1613.1653,1626.0286,H,L,0.64821345,
62464,201501190MIL,NBA,1,2015,1/19/2015,41,0,TOR,Raptors,92,1557.6439,1564.2607,47.21624,MIL,Bucks,89,1505.8629,1499.2461,A,W,0.43104941,
62464,201501190MIL,NBA,0,2015,1/19/2015,41,0,MIL,Bucks,89,1505.8629,1499.2461,40.444824,TOR,Raptors,92,1557.6439,1564.2607,H,L,0.56895059,
62465,201501190NYK,NBA,0,2015,1/19/2015,42,0,NYK,Knicks,99,1298.5029,1310.6682,22.182264,NOP,Pelicans,92,1511.7943,1499.629,H,W,0.34250349,
62465,201501190NYK,NBA,1,2015,1/19/2015,41,0,NOP,Pelicans,92,1511.7943,1499.629,40.484985,NYK,Knicks,99,1298.5029,1310.6682,A,L,0.65749651,
62466,201501190PHO,NBA,0,2015,1/19/2015,43,0,PHO,Suns,115,1583.4771,1586.8458,49.508224,LAL,Lakers,100,1388.3944,1385.0256,H,W,0.84535599,
62466,201501190PHO,NBA,1,2015,1/19/2015,42,0,LAL,Lakers,100,1388.3944,1385.0256,28.840185,PHO,Suns,115,1583.4771,1586.8458,A,L,0.15464401,
62467,201501190POR,NBA,1,2015,1/19/2015,41,0,SAC,Kings,94,1402.9966,1401.7327,30.458054,POR,Trailblazers,98,1638.2985,1639.5624,A,L,0.12673366,
62467,201501190POR,NBA,0,2015,1/19/2015,42,0,POR,Trailblazers,98,1638.2985,1639.5624,54.625607,SAC,Kings,94,1402.9966,1401.7327,H,W,0.87326634,
62468,201501190WAS,NBA,0,2015,1/19/2015,42,0,WAS,Wizards,111,1557.2628,1561.1672,46.89883,PHI,Sixers,76,1282.5294,1278.625,H,W,0.89633399,
62468,201501190WAS,NBA,1,2015,1/19/2015,41,0,PHI,Sixers,76,1282.5294,1278.625,19.630833,WAS,Wizards,111,1557.2628,1561.1672,A,L,0.10366601,
62469,201501200DEN,NBA,1,2015,1/20/2015,43,0,SAS,Spurs,109,1655.7288,1663.2667,56.791172,DEN,Nuggets,99,1475.467,1467.9291,A,W,0.61349416,
62469,201501200DEN,NBA,0,2015,1/20/2015,42,0,DEN,Nuggets,99,1475.467,1467.9291,37.170967,SAS,Spurs,109,1655.7288,1663.2667,H,L,0.38650587,
62470,201501200MIA,NBA,1,2015,1/20/2015,41,0,OKC,Thunder,94,1582.093,1591.194,49.943661,MIA,Heat,86,1482.7412,1473.6403,A,W,0.49906719,
62470,201501200MIA,NBA,0,2015,1/20/2015,41,0,MIA,Heat,86,1482.7412,1473.6403,37.765587,OKC,Thunder,94,1582.093,1591.194,H,L,0.50093281,
62471,201501210ATL,NBA,1,2015,1/21/2015,44,0,IND,Pacers,91,1449.1747,1446.0515,34.910301,ATL,Hawks,110,1686.5089,1689.6321,A,L,0.12544453,
62471,201501210ATL,NBA,0,2015,1/21/2015,43,0,ATL,Hawks,110,1686.5089,1689.6321,59.083496,IND,Pacers,91,1449.1747,1446.0515,H,W,0.87455547,
62472,201501210CHO,NBA,1,2015,1/21/2015,42,0,MIA,Heat,76,1473.6403,1470.4291,37.431068,CHO,Hornets,78,1474.3088,1477.52,A,L,0.35904884,
62472,201501210CHO,NBA,0,2015,1/21/2015,43,0,CHO,Hornets,78,1474.3088,1477.52,38.17033,MIA,Heat,76,1473.6403,1470.4291,H,W,0.64095116,
62473,201501210CLE,NBA,1,2015,1/21/2015,42,0,UTA,Jazz,92,1437.1854,1429.7991,33.254284,CLE,Cavaliers,106,1470.0054,1477.3917,A,L,0.31765425,
62473,201501210CLE,NBA,0,2015,1/21/2015,43,0,CLE,Cavaliers,106,1470.0054,1477.3917,38.156937,UTA,Jazz,92,1437.1854,1429.7991,H,W,0.68234575,
62474,201501210DET,NBA,1,2015,1/21/2015,45,0,ORL,Magic,118,1341.032,1337.1644,24.443001,DET,Pistons,128,1461.6785,1465.546,A,L,0.21923274,
62474,201501210DET,NBA,0,2015,1/21/2015,43,0,DET,Pistons,128,1461.6785,1465.546,36.923317,ORL,Magic,118,1341.032,1337.1644,H,W,0.78076726,
62475,201501210GSW,NBA,0,2015,1/21/2015,40,0,GSW,Warriors,126,1728.7184,1733.2612,62.582905,HOU,Rockets,113,1607.0764,1602.5336,H,W,0.78174657,
62475,201501210GSW,NBA,1,2015,1/21/2015,43,0,HOU,Rockets,113,1607.0764,1602.5336,51.069096,GSW,Warriors,126,1728.7184,1733.2612,A,L,0.21825343,
62476,201501210MEM,NBA,0,2015,1/21/2015,42,0,MEM,Grizzlies,92,1606.4775,1610.7272,51.872478,TOR,Raptors,86,1564.2607,1560.0111,H,W,0.69395304,
62476,201501210MEM,NBA,1,2015,1/21/2015,42,0,TOR,Raptors,86,1564.2607,1560.0111,46.780018,MEM,Grizzlies,92,1606.4775,1610.7272,A,L,0.30604696,
62477,201501210MIN,NBA,0,2015,1/21/2015,41,0,MIN,Timberwolves,75,1341.6171,1333.5236,24.124578,DAL,Mavericks,98,1626.0286,1634.1221,H,L,0.25701186,
62477,201501210MIN,NBA,1,2015,1/21/2015,43,0,DAL,Mavericks,98,1626.0286,1634.1221,54.115646,MIN,Timberwolves,75,1341.6171,1333.5236,A,W,0.74298811,
62478,201501210NOP,NBA,0,2015,1/21/2015,42,0,NOP,Pelicans,96,1499.629,1505.0343,41.051949,LAL,Lakers,80,1385.0256,1379.6204,H,W,0.7747547,
62478,201501210NOP,NBA,1,2015,1/21/2015,43,0,LAL,Lakers,80,1385.0256,1379.6204,28.325214,NOP,Pelicans,96,1499.629,1505.0343,A,L,0.2252453,
62479,201501210PHI,NBA,0,2015,1/21/2015,42,0,PHI,Sixers,91,1278.625,1268.0104,18.831377,NYK,Knicks,98,1310.6682,1321.2828,H,L,0.5965693,
62479,201501210PHI,NBA,1,2015,1/21/2015,43,0,NYK,Knicks,98,1310.6682,1321.2828,23.072016,PHI,Sixers,91,1278.625,1268.0104,A,W,0.4034307,
62480,201501210PHO,NBA,1,2015,1/21/2015,43,0,POR,Trailblazers,113,1639.5624,1633.6987,54.075768,PHO,Suns,118,1586.8458,1592.7095,A,L,0.43237066,
62480,201501210PHO,NBA,0,2015,1/21/2015,44,0,PHO,Suns,118,1586.8458,1592.7095,50.094936,POR,Trailblazers,113,1639.5624,1633.6987,H,W,0.56762934,
62481,201501210SAC,NBA,1,2015,1/21/2015,42,0,BRK,Nets,103,1447.8448,1454.5863,35.788521,SAC,Kings,100,1401.7327,1394.9912,A,W,0.42306513,
62481,201501210SAC,NBA,0,2015,1/21/2015,42,0,SAC,Kings,100,1401.7327,1394.9912,29.800636,BRK,Nets,103,1447.8448,1454.5863,H,L,0.57693487,
62482,201501210WAS,NBA,1,2015,1/21/2015,42,0,OKC,Thunder,105,1591.194,1597.3295,50.554482,WAS,Wizards,103,1561.1672,1555.0317,A,W,0.40064013,
62482,201501210WAS,NBA,0,2015,1/21/2015,43,0,WAS,Wizards,103,1561.1672,1555.0317,46.267189,OKC,Thunder,105,1591.194,1597.3295,H,L,0.59935987,
62483,201501220CHI,NBA,1,2015,1/22/2015,44,0,SAS,Spurs,81,1663.2667,1643.3105,54.974232,CHI,Bulls,104,1535.447,1555.4032,A,L,0.53995043,
62483,201501220CHI,NBA,0,2015,1/22/2015,44,0,CHI,Bulls,104,1535.447,1555.4032,46.305508,SAS,Spurs,81,1663.2667,1643.3105,H,W,0.46004957,
62484,201501220LAC,NBA,1,2015,1/22/2015,43,0,BRK,Nets,84,1454.5863,1446.6996,34.976795,LAC,Clippers,123,1617.9574,1625.8441,A,L,0.18003863,
62484,201501220LAC,NBA,0,2015,1/22/2015,43,0,LAC,Clippers,123,1617.9574,1625.8441,53.330982,BRK,Nets,84,1454.5863,1446.6996,H,W,0.81996137,
62485,201501220MIL,NBA,0,2015,1/22/2015,42,0,MIL,Bucks,99,1499.2461,1491.1278,39.593769,UTA,Jazz,101,1429.7991,1437.9174,H,L,0.7261976,
62485,201501220MIL,NBA,1,2015,1/22/2015,43,0,UTA,Jazz,101,1429.7991,1437.9174,34.078579,MIL,Bucks,99,1499.2461,1491.1278,A,W,0.2738024,
62486,201501220POR,NBA,1,2015,1/22/2015,40,0,BOS,Celtics,90,1382.3163,1392.2473,29.534803,POR,Trailblazers,89,1633.6987,1623.7677,A,W,0.11683804,
62486,201501220POR,NBA,0,2015,1/22/2015,44,0,POR,Trailblazers,89,1633.6987,1623.7677,53.132561,BOS,Celtics,90,1382.3163,1392.2473,H,L,0.88316196,
62487,201501230ATL,NBA,0,2015,1/23/2015,44,0,ATL,Hawks,103,1689.6321,1694.1008,59.459148,OKC,Thunder,93,1597.3295,1592.8607,H,W,0.75156617,
62487,201501230ATL,NBA,1,2015,1/23/2015,43,0,OKC,Thunder,93,1597.3295,1592.8607,50.11002,ATL,Hawks,103,1689.6321,1694.1008,A,L,0.24843383,
62488,201501230CLE,NBA,0,2015,1/23/2015,44,0,CLE,Cavaliers,129,1477.3917,1495.0771,40.007683,CHO,Hornets,90,1477.52,1459.8346,H,W,0.63989484,
62488,201501230CLE,NBA,1,2015,1/23/2015,44,0,CHO,Hornets,90,1477.52,1459.8346,36.331043,CLE,Cavaliers,129,1477.3917,1495.0771,A,L,0.36010516,
62489,201501230DAL,NBA,1,2015,1/23/2015,45,0,CHI,Bulls,102,1555.4032,1566.2758,47.422585,DAL,Mavericks,98,1634.1221,1623.2495,A,W,0.26331902,
62489,201501230DAL,NBA,0,2015,1/23/2015,44,0,DAL,Mavericks,98,1634.1221,1623.2495,53.082947,CHI,Bulls,102,1555.4032,1566.2758,H,L,0.73668098,
62490,201501230DEN,NBA,1,2015,1/23/2015,41,0,BOS,Celtics,100,1392.2473,1399.1443,30.204929,DEN,Nuggets,99,1467.9291,1461.0321,A,W,0.26672441,
62490,201501230DEN,NBA,0,2015,1/23/2015,43,0,DEN,Nuggets,99,1467.9291,1461.0321,36.45507,BOS,Celtics,100,1392.2473,1399.1443,H,L,0.73327559,
62491,201501230GSW,NBA,1,2015,1/23/2015,43,0,SAC,Kings,101,1394.9912,1392.8827,29.596268,GSW,Warriors,126,1733.2612,1735.3698,A,L,0.074269354,
62491,201501230GSW,NBA,0,2015,1/23/2015,41,0,GSW,Warriors,126,1733.2612,1735.3698,62.742336,SAC,Kings,101,1394.9912,1392.8827,H,W,0.92573065,
62492,201501230MIA,NBA,1,2015,1/23/2015,45,0,IND,Pacers,87,1446.0515,1443.1663,34.614658,MIA,Heat,89,1470.4291,1473.3143,A,L,0.32827997,
62492,201501230MIA,NBA,0,2015,1/23/2015,43,0,MIA,Heat,89,1470.4291,1473.3143,37.731613,IND,Pacers,87,1446.0515,1443.1663,H,W,0.67172003,
62493,201501230MIN,NBA,0,2015,1/23/2015,42,0,MIN,Timberwolves,84,1333.5236,1326.6786,23.532537,NOP,Pelicans,92,1505.0343,1511.8793,H,L,0.3985168,
62493,201501230MIN,NBA,1,2015,1/23/2015,43,0,NOP,Pelicans,92,1505.0343,1511.8793,41.769863,MIN,Timberwolves,84,1333.5236,1326.6786,A,W,0.60148323,
62494,201501230NYK,NBA,0,2015,1/23/2015,44,0,NYK,Knicks,113,1321.2828,1327.2932,23.585342,ORL,Magic,106,1337.1644,1331.1541,H,W,0.61874491,
62494,201501230NYK,NBA,1,2015,1/23/2015,46,0,ORL,Magic,106,1337.1644,1331.1541,23.918652,NYK,Knicks,113,1321.2828,1327.2932,A,L,0.38125509,
62495,201501230PHI,NBA,1,2015,1/23/2015,43,0,TOR,Raptors,91,1560.0111,1563.0461,47.091702,PHI,Sixers,86,1268.0104,1264.9753,A,W,0.75124156,
62495,201501230PHI,NBA,0,2015,1/23/2015,43,0,PHI,Sixers,86,1268.0104,1264.9753,18.607037,TOR,Raptors,91,1560.0111,1563.0461,H,L,0.24875842,
62496,201501230PHO,NBA,0,2015,1/23/2015,45,0,PHO,Suns,111,1592.7095,1586.1799,49.44136,HOU,Rockets,113,1602.5336,1609.0631,H,L,0.62693596,
62496,201501230PHO,NBA,1,2015,1/23/2015,44,0,HOU,Rockets,113,1602.5336,1609.0631,51.710018,PHO,Suns,111,1592.7095,1586.1799,A,W,0.37306404,
62497,201501230SAS,NBA,1,2015,1/23/2015,44,0,LAL,Lakers,85,1379.6204,1377.4341,28.11816,SAS,Spurs,99,1643.3105,1645.4968,A,L,0.10972345,
62497,201501230SAS,NBA,0,2015,1/23/2015,45,0,SAS,Spurs,99,1643.3105,1645.4968,55.176533,LAL,Lakers,85,1379.6204,1377.4341,H,W,0.89027655,
62498,201501240CHO,NBA,1,2015,1/24/2015,45,0,NYK,Knicks,71,1327.2932,1324.828,23.373974,CHO,Hornets,76,1459.8346,1462.2998,A,L,0.2077378,
62498,201501240CHO,NBA,0,2015,1/24/2015,45,0,CHO,Hornets,76,1459.8346,1462.2998,36.586456,NYK,Knicks,71,1327.2932,1324.828,H,W,0.7922622,
62499,201501240MEM,NBA,0,2015,1/24/2015,43,0,MEM,Grizzlies,101,1610.7272,1612.3295,52.028561,PHI,Sixers,83,1264.9753,1263.373,H,W,0.92863804,
62499,201501240MEM,NBA,1,2015,1/24/2015,44,0,PHI,Sixers,83,1264.9753,1263.373,18.489365,MEM,Grizzlies,101,1610.7272,1612.3295,A,L,0.071361959,
62500,201501240MIL,NBA,1,2015,1/24/2015,44,0,DET,Pistons,86,1465.546,1457.5508,36.094746,MIL,Bucks,101,1491.1278,1499.123,A,L,0.3267532,
62500,201501240MIL,NBA,0,2015,1/24/2015,43,0,MIL,Bucks,101,1491.1278,1499.123,40.431919,DET,Pistons,86,1465.546,1457.5508,H,W,0.6732468,
62501,201501240POR,NBA,0,2015,1/24/2015,45,0,POR,Trailblazers,103,1623.7677,1627.8387,53.520992,WAS,Wizards,96,1555.0317,1550.9607,H,W,0.72538298,
62501,201501240POR,NBA,1,2015,1/24/2015,44,0,WAS,Wizards,96,1555.0317,1550.9607,45.846657,POR,Trailblazers,103,1623.7677,1627.8387,A,L,0.27461702,
62502,201501240UTA,NBA,0,2015,1/24/2015,44,0,UTA,Jazz,108,1437.9174,1454.8746,35.818279,BRK,Nets,73,1446.6996,1429.7423,H,W,0.62833762,
62502,201501240UTA,NBA,1,2015,1/24/2015,44,0,BRK,Nets,73,1446.6996,1429.7423,33.248543,UTA,Jazz,108,1437.9174,1454.8746,A,L,0.37166238,
62503,201501250ATL,NBA,0,2015,1/25/2015,45,0,ATL,Hawks,112,1694.1008,1695.1769,59.54903,MIN,Timberwolves,100,1326.6786,1325.6025,H,W,0.93647557,
62503,201501250ATL,NBA,1,2015,1/25/2015,43,0,MIN,Timberwolves,100,1326.6786,1325.6025,23.44026,ATL,Hawks,112,1694.1008,1695.1769,A,L,0.063524425,
62504,201501250CHI,NBA,0,2015,1/25/2015,46,0,CHI,Bulls,84,1566.2758,1545.5726,45.288494,MIA,Heat,96,1473.3143,1494.0175,H,L,0.75227362,
62504,201501250CHI,NBA,1,2015,1/25/2015,44,0,MIA,Heat,96,1473.3143,1494.0175,39.896595,CHI,Bulls,84,1566.2758,1545.5726,A,W,0.24772638,
62505,201501250CLE,NBA,1,2015,1/25/2015,44,0,OKC,Thunder,98,1592.8607,1582.5676,49.077827,CLE,Cavaliers,108,1495.0771,1505.3702,A,L,0.49681032,
62505,201501250CLE,NBA,0,2015,1/25/2015,45,0,CLE,Cavaliers,108,1495.0771,1505.3702,41.087185,OKC,Thunder,98,1592.8607,1582.5676,H,W,0.50318968,
62506,201501250DEN,NBA,0,2015,1/25/2015,44,0,DEN,Nuggets,115,1461.0321,1456.0198,35.936523,WAS,Wizards,117,1550.9607,1555.973,H,L,0.51448989,
62506,201501250DEN,NBA,1,2015,1/25/2015,45,0,WAS,Wizards,117,1550.9607,1555.973,46.364265,DEN,Nuggets,115,1461.0321,1456.0198,A,W,0.48551011,
62507,201501250GSW,NBA,0,2015,1/25/2015,42,0,GSW,Warriors,114,1735.3698,1735.9921,62.789219,BOS,Celtics,111,1399.1443,1398.522,H,W,0.9249174,
62507,201501250GSW,NBA,1,2015,1/25/2015,42,0,BOS,Celtics,111,1399.1443,1398.522,30.144201,GSW,Warriors,114,1735.3698,1735.9921,A,L,0.0750826,
62508,201501250LAL,NBA,1,2015,1/25/2015,45,0,HOU,Rockets,99,1609.0631,1615.7827,52.363777,LAL,Lakers,87,1377.4341,1370.7145,A,W,0.68085802,
62508,201501250LAL,NBA,0,2015,1/25/2015,45,0,LAL,Lakers,87,1377.4341,1370.7145,27.486359,HOU,Rockets,99,1609.0631,1615.7827,H,L,0.31914201,
62509,201501250NOP,NBA,0,2015,1/25/2015,44,0,NOP,Pelicans,109,1511.8793,1517.7058,42.380611,DAL,Mavericks,106,1623.2495,1617.423,H,W,0.48364276,
62509,201501250NOP,NBA,1,2015,1/25/2015,45,0,DAL,Mavericks,106,1623.2495,1617.423,52.52243,NOP,Pelicans,109,1511.8793,1517.7058,A,L,0.51635724,
62510,201501250ORL,NBA,1,2015,1/25/2015,46,0,IND,Pacers,106,1443.1663,1451.2109,35.440571,ORL,Magic,99,1331.1541,1323.1094,A,W,0.5172801,
62510,201501250ORL,NBA,0,2015,1/25/2015,47,0,ORL,Magic,99,1331.1541,1323.1094,23.227293,IND,Pacers,106,1443.1663,1451.2109,H,L,0.48271993,
62511,201501250PHO,NBA,0,2015,1/25/2015,46,0,PHO,Suns,100,1586.1799,1566.0098,47.395363,LAC,Clippers,120,1625.8441,1646.0143,H,L,0.58596772,
62511,201501250PHO,NBA,1,2015,1/25/2015,44,0,LAC,Clippers,120,1625.8441,1646.0143,55.2243,PHO,Suns,100,1586.1799,1566.0098,A,W,0.41403228,
62512,201501250SAS,NBA,1,2015,1/25/2015,44,0,MIL,Bucks,95,1499.123,1496.6046,40.167828,SAS,Spurs,101,1645.4968,1648.0153,A,L,0.19493741,
62512,201501250SAS,NBA,0,2015,1/25/2015,46,0,SAS,Spurs,101,1645.4968,1648.0153,55.4086,MIL,Bucks,95,1499.123,1496.6046,H,W,0.80506259,
62513,201501250TOR,NBA,1,2015,1/25/2015,45,0,DET,Pistons,110,1457.5508,1455.0032,35.831547,TOR,Raptors,114,1563.0461,1565.5938,A,L,0.23452646,
62513,201501250TOR,NBA,0,2015,1/25/2015,44,0,TOR,Raptors,114,1563.0461,1565.5938,47.352779,DET,Pistons,110,1457.5508,1455.0032,H,W,0.76547354,
62514,201501260LAC,NBA,0,2015,1/26/2015,45,0,LAC,Clippers,102,1646.0143,1647.6417,55.374245,DEN,Nuggets,98,1456.0198,1454.3923,H,W,0.84148812,
62514,201501260LAC,NBA,1,2015,1/26/2015,45,0,DEN,Nuggets,98,1456.0198,1454.3923,35.768505,LAC,Clippers,102,1646.0143,1647.6417,A,L,0.15851188,
62515,201501260MEM,NBA,0,2015,1/26/2015,44,0,MEM,Grizzlies,103,1612.3295,1613.7571,52.167339,ORL,Magic,94,1323.1094,1321.6818,H,W,0.90383065,
62515,201501260MEM,NBA,1,2015,1/26/2015,48,0,ORL,Magic,94,1323.1094,1321.6818,23.105875,MEM,Grizzlies,103,1612.3295,1613.7571,A,L,0.096169353,
62516,201501260NOP,NBA,1,2015,1/26/2015,45,0,PHI,Sixers,74,1263.373,1259.9344,18.238617,NOP,Pelicans,99,1517.7058,1521.1444,A,L,0.11509693,
62516,201501260NOP,NBA,0,2015,1/26/2015,45,0,NOP,Pelicans,99,1517.7058,1521.1444,42.74078,PHI,Sixers,74,1263.373,1259.9344,H,W,0.88490307,
62517,201501260OKC,NBA,1,2015,1/26/2015,44,0,MIN,Timberwolves,84,1325.6025,1323.9985,23.303112,OKC,Thunder,92,1582.5676,1584.1716,A,L,0.11356258,
62517,201501260OKC,NBA,0,2015,1/26/2015,45,0,OKC,Thunder,92,1582.5676,1584.1716,49.239418,MIN,Timberwolves,84,1325.6025,1323.9985,H,W,0.88643742,
62518,201501260UTA,NBA,1,2015,1/26/2015,43,0,BOS,Celtics,99,1398.522,1414.3414,31.703114,UTA,Jazz,90,1454.8746,1439.0552,A,W,0.28904265,
62518,201501260UTA,NBA,0,2015,1/26/2015,45,0,UTA,Jazz,90,1454.8746,1439.0552,34.194584,BOS,Celtics,99,1398.522,1414.3414,H,L,0.71095735,
62519,201501270DAL,NBA,1,2015,1/27/2015,45,0,MEM,Grizzlies,109,1613.7571,1635.9905,54.291306,DAL,Mavericks,90,1617.423,1595.1896,A,W,0.35508788,
62519,201501270DAL,NBA,0,2015,1/27/2015,46,0,DAL,Mavericks,90,1617.423,1595.1896,50.341938,MEM,Grizzlies,109,1613.7571,1635.9905,H,L,0.64491212,
62520,201501270DET,NBA,0,2015,1/27/2015,46,0,DET,Pistons,95,1455.0032,1444.2069,34.72121,CLE,Cavaliers,103,1505.3702,1516.1665,H,L,0.57094556,
62520,201501270DET,NBA,1,2015,1/27/2015,46,0,CLE,Cavaliers,103,1505.3702,1516.1665,42.219307,DET,Pistons,95,1455.0032,1444.2069,A,W,0.42905444,
62521,201501270GSW,NBA,1,2015,1/27/2015,47,0,CHI,Bulls,113,1545.5726,1556.1698,46.384552,GSW,Warriors,111,1735.9921,1725.3949,A,W,0.15818584,
62521,201501270GSW,NBA,0,2015,1/27/2015,43,0,GSW,Warriors,111,1735.9921,1725.3949,61.980114,CHI,Bulls,113,1545.5726,1556.1698,H,L,0.84181416,
62522,201501270IND,NBA,1,2015,1/27/2015,45,0,TOR,Raptors,104,1565.5938,1577.2059,48.535809,IND,Pacers,91,1451.2109,1439.5988,A,W,0.52068675,
62522,201501270IND,NBA,0,2015,1/27/2015,47,0,IND,Pacers,91,1451.2109,1439.5988,34.250046,TOR,Raptors,104,1565.5938,1577.2059,H,L,0.47931328,
62523,201501270LAL,NBA,1,2015,1/27/2015,46,0,WAS,Wizards,98,1555.973,1561.4705,46.929974,LAL,Lakers,92,1370.7145,1365.217,A,W,0.62029195,
62523,201501270LAL,NBA,0,2015,1/27/2015,46,0,LAL,Lakers,92,1370.7145,1365.217,26.974754,WAS,Wizards,98,1555.973,1561.4705,H,L,0.37970805,
62524,201501270MIA,NBA,1,2015,1/27/2015,45,0,MIL,Bucks,109,1496.6046,1508.2216,41.386265,MIA,Heat,102,1494.0175,1482.4005,A,W,0.36337316,
62524,201501270MIA,NBA,0,2015,1/27/2015,45,0,MIA,Heat,102,1494.0175,1482.4005,38.680244,MIL,Bucks,109,1496.6046,1508.2216,H,L,0.63662684,
62525,201501280ATL,NBA,0,2015,1/28/2015,46,0,ATL,Hawks,113,1695.1769,1697.03,59.703297,BRK,Nets,102,1429.7423,1427.8892,H,W,0.89125359,
62525,201501280ATL,NBA,1,2015,1/28/2015,45,0,BRK,Nets,102,1429.7423,1427.8892,33.061272,ATL,Hawks,113,1695.1769,1697.03,A,L,0.10874641,
62526,201501280CLE,NBA,1,2015,1/28/2015,46,0,POR,Trailblazers,94,1627.8387,1620.4965,52.818703,CLE,Cavaliers,99,1516.1665,1523.5088,A,L,0.5167914,
62526,201501280CLE,NBA,0,2015,1/28/2015,47,0,CLE,Cavaliers,99,1516.1665,1523.5088,42.988277,POR,Trailblazers,94,1627.8387,1620.4965,H,W,0.4832086,
62527,201501280HOU,NBA,0,2015,1/28/2015,46,0,HOU,Rockets,99,1615.7827,1620.0585,52.776562,DAL,Mavericks,94,1595.1896,1590.9138,H,W,0.66689837,
62527,201501280HOU,NBA,1,2015,1/28/2015,47,0,DAL,Mavericks,94,1595.1896,1590.9138,49.915668,HOU,Rockets,99,1615.7827,1620.0585,A,L,0.33310163,
62528,201501280MIN,NBA,1,2015,1/28/2015,44,0,BOS,Celtics,98,1414.3414,1403.1152,30.593615,MIN,Timberwolves,110,1323.9985,1335.2246,A,L,0.48610586,
62528,201501280MIN,NBA,0,2015,1/28/2015,45,0,MIN,Timberwolves,110,1323.9985,1335.2246,24.273046,BOS,Celtics,98,1414.3414,1403.1152,H,W,0.51389414,
62529,201501280NOP,NBA,0,2015,1/28/2015,46,0,NOP,Pelicans,85,1521.1444,1505.9926,41.152466,DEN,Nuggets,93,1454.3923,1469.5442,H,L,0.72310221,
62529,201501280NOP,NBA,1,2015,1/28/2015,46,0,DEN,Nuggets,93,1454.3923,1469.5442,37.33897,NOP,Pelicans,85,1521.1444,1505.9926,A,W,0.27689779,
62530,201501280NYK,NBA,1,2015,1/28/2015,46,0,OKC,Thunder,92,1584.1716,1569.3021,47.731865,NYK,Knicks,100,1324.828,1339.6975,A,L,0.71448261,
62530,201501280NYK,NBA,0,2015,1/28/2015,46,0,NYK,Knicks,100,1324.828,1339.6975,24.665958,OKC,Thunder,92,1584.1716,1569.3021,H,W,0.28551739,
62531,201501280PHI,NBA,1,2015,1/28/2015,47,0,DET,Pistons,69,1444.2069,1422.4637,32.515011,PHI,Sixers,89,1259.9344,1281.6776,A,L,0.61895406,
62531,201501280PHI,NBA,0,2015,1/28/2015,46,0,PHI,Sixers,89,1259.9344,1281.6776,19.865002,DET,Pistons,69,1444.2069,1422.4637,H,W,0.38104591,
